,distinct_id,locationSetting,notificationSettings,active_timespan,average_session_time,US,Facebook,Foodie,Google,Unknown,num_sessions,sessions_per_day,America/New_York,America/Los_Angeles,America/Chicago,Asia/Kolkata,America/Denver,other_timezone,commentAdded,commentLength,churned
6742,CA9D3322-1C10-44EE-B583-60B41ACAECF0,1,1,0.6030555555555556,109.0,1,0,0,1,1,42,0.23333333333333334,0,1,0,0,0,0,0,0.0,0
14112,CAA208C3-ABE4-4ECB-B965-77049CF3F36F,1,1,2.125162037037037,96.75,0,0,1,0,1,74,0.4111111111111111,0,0,0,0,0,1,0,0.0,0
34834,CABE9494-FE7A-4AA4-9891-2AA91FD65CA0,1,0,0.2926273148148148,75.0,1,0,1,0,1,17,0.09444444444444444,1,0,0,0,0,0,0,0.0,1
172343,CAD0662C-A590-4B36-B027-AD1454573F82,1,0,0.33525462962962965,156.0,1,0,1,0,1,14,0.07777777777777778,0,0,1,0,0,0,0,0.0,1
71623,CAD4892F-0FE3-4656-8DF9-1E067CB188B9,0,0,68.4072337962963,,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,1
95725,CADA18DC-3BAC-434D-B714-83A9066F59F8,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
160836,CAE12DD1-4619-49B1-BEC8-343B9CFE6502,1,0,5.518796296296296,33.0,1,0,1,0,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,1
48245,CAE1CF0B-EC72-4508-80FA-685015AD887C,1,1,1.2179282407407408,44.2,1,0,0,1,1,42,0.23333333333333334,1,0,0,0,0,0,0,0.0,0
77554,CAEB5EC5-3ED1-401B-AE10-50F1CE74B2BB,0,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
85135,CAEE3899-BBBB-4225-B001-44642725A724,1,1,197.8176736111111,53.0,0,0,1,0,1,6,0.03333333333333333,0,0,0,0,0,1,0,0.0,0
70074,CAFA1BC2-A1B9-45B5-B28B-BFE35AD8FE38,1,0,51.405960648148145,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
76485,CAFEBABE-1234-1234-1234-123456789ABC,1,1,404.0001388888889,57.875,1,0,1,0,1,33,0.18333333333333332,0,0,1,0,0,0,0,0.0,0
95713,CB06324A-B48D-4FE5-BB61-911D3437E0FE,1,1,152.89697916666665,74.0,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,0
56639,CB0DEF86-0CE1-4FDC-AF11-98EF1F8031D2,1,1,0.29434027777777777,35.25,1,0,1,0,1,27,0.15,1,0,0,0,0,0,0,0.0,0
55425,CB0F4E55-0838-4C3A-B5C7-34045023D872,1,0,0.29238425925925926,29.0,1,0,1,0,1,9,0.05,0,0,1,0,0,0,0,0.0,1
67902,CB113760-08B1-486F-B278-AF822ACFE878,1,1,0.2916666666666667,,1,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
108305,CB12647D-3F05-4BE3-B337-A49DFE8C563B,1,1,152.28173611111112,263.1111111111111,1,0,1,0,1,1,0.005555555555555556,0,0,1,0,0,0,0,0.0,0
169901,CB461A12-D30B-44EF-94BA-6EF50C2E5FDF,1,0,0.36666666666666664,2866.0,1,0,1,0,1,8,0.044444444444444446,0,1,0,0,0,0,0,0.0,1
97170,CB55AB80-CBC3-4603-AF73-E3B2DAE6C02E,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
159535,CB579F52-66C2-4BAC-A963-C6BF51C54E86,1,0,0.2929861111111111,25.25,1,0,0,1,1,21,0.11666666666666667,0,1,0,0,0,0,0,0.0,1
58762,CB63D718-F9EE-4E72-BB6A-77F51C177985,1,1,0.2919791666666667,26.0,1,0,1,0,1,2,0.011111111111111112,0,1,0,0,0,0,0,0.0,1
89802,CB67FBB6-35A4-49D1-91FC-6D54AE73F1D9,1,1,267.7367476851852,43.0,1,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,0
75740,CB6DD010-0250-4004-948E-A5EA87A86C94,0,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
84786,CB7573C5-1E74-42BE-AD87-81228A7441A0,1,0,151.14180555555555,41.5,1,0,1,0,1,16,0.08888888888888889,0,1,0,0,0,0,0,0.0,0
158327,CB8A267F-43ED-4BA1-827E-19175019C30E,1,0,28.704872685185187,33.0,1,1,0,0,1,18,0.1,1,0,0,0,0,0,0,0.0,1
103150,CB8C65DE-038B-479C-960B-87772D423FF9,1,1,42.461724537037036,92.33333333333331,1,1,0,0,1,31,0.17222222222222222,1,0,0,0,0,0,0,0.0,0
10656,CB8D94AC-C1A3-40B2-BDE9-93116A7A28F7,1,0,5.065219907407408,65.5,1,0,1,0,1,18,0.1,0,0,1,0,0,0,0,0.0,1
104087,CB8F3862-DB35-4F80-91E1-5DFC7DE322EB,1,0,0.3333449074074074,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
40982,CBA114CB-4C1B-467A-B65C-54E508459447,1,1,163.22167824074074,36.16666666666666,1,0,1,0,1,9,0.05,0,0,1,0,0,0,0,0.0,0
85354,CBB35898-149A-49F1-881D-C7E911AB99C6,1,1,0.29311342592592593,124.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
28252,CBC613CE-5CC1-4AB6-B1DE-12E302C11E57,1,0,3.667951388888889,149.0,1,0,1,0,1,25,0.1388888888888889,1,0,0,0,0,0,0,0.0,1
22429,CBD755FD-EC3E-4855-993E-89F7C9CBE76D,1,0,17.65761574074074,176.0,1,0,1,0,1,19,0.10555555555555556,1,0,0,0,0,0,0,0.0,1
71649,CBDA76DF-A4F5-494E-9074-D843D19154BA,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
95186,CBEB8805-F73F-4BE2-BE8B-8D858BA53B14,1,0,366.68114583333335,31.5,2,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,0
93443,CBEC94DC-4160-4089-8DBC-2349CF463FE9,1,0,149.87983796296297,66.5,2,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
490,CBFD8263-B9F8-4477-81A0-2B851B67095E,1,0,68.15351851851852,40.0,1,0,1,0,1,18,0.1,1,0,0,0,0,0,0,0.0,1
97153,CC03E4F5-D19B-4108-8445-A1E6D368114F,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
65368,CC0A782E-5ED7-4503-ABD4-8AE4AED0B41B,0,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
110796,CC0DE0A5-6781-4D95-B57E-88B87C764A70,1,1,0.3050347222222222,1155.0,1,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
103748,CC22B420-9EC4-4B7D-8282-A1769FB096F0,1,1,232.4694675925926,50.125,1,0,1,0,1,13,0.07222222222222222,0,0,1,0,0,0,0,0.0,0
125753,CC28D977-1BAB-493A-8694-1AE5D4E668AD,1,1,0.33373842592592595,26.0,1,0,1,0,1,10,0.05555555555555555,0,1,0,0,0,0,0,0.0,1
58964,CC29CC4E-C9BD-43E6-B44E-05A4526F216F,1,0,191.14805555555554,15.5,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,0
52310,CC2F4821-C3B8-45B5-AC79-23933A01B167,1,1,0.2940625,41.5,1,1,0,0,1,12,0.06666666666666667,1,0,0,0,0,0,0,0.0,1
66174,CC2FE5CB-21D3-4315-AE8A-8CA016E4A2EC,1,1,194.62578703703704,34.166666666666664,1,0,1,0,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,0
73727,CC420D56-4DCC-4426-80A9-642632E73DAA,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
185581,CC48AEA4-9A6B-4222-90B3-4E34F933E56A,1,0,0.295787037037037,164.5,1,0,1,0,1,21,0.11666666666666667,0,0,1,0,0,0,0,0.0,1
153765,CC680329-6EA2-44AD-A36F-693E48BF4553,0,0,90.89097222222222,102.5,1,0,1,0,1,66,0.36666666666666664,1,0,0,0,0,0,0,0.0,0
58597,CC687E5F-EFB3-46AB-A022-FAAB30F0B31F,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
71959,CC78602B-91CC-439E-980D-845A204F482E,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
88717,CC81D100-3221-4BBD-91B3-852A9B0991FF,1,1,19.23287037037037,47.75,0,0,1,0,1,64,0.35555555555555557,0,0,0,1,0,0,0,0.0,0
95414,CCA60EF1-CF3C-4F9B-BCAA-6FB01D112275,1,0,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
134661,CCAB5B35-88BE-43F6-8F27-12AF0F5E1429,1,1,2.695497685185185,129.0,1,0,0,1,1,69,0.38333333333333336,0,1,0,0,0,0,0,0.0,0
56321,CCB29422-A6C6-449B-BD42-1AA710FA1AA9,1,0,112.99315972222222,29.5,1,0,1,0,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,1
26084,CCB96BED-A184-4AB7-ABA9-846468353A35,1,1,3.8024537037037036,108.2,1,1,0,0,1,36,0.2,1,0,0,0,0,0,0,0.0,0
94878,CCBF00E5-CD5D-474C-84C1-622B660CE0A9,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
176169,CCD92CA5-FEB4-4F77-8678-D90217DDF67D,1,0,90.25196759259259,114.8,1,0,1,0,1,71,0.39444444444444443,1,0,0,0,0,0,0,0.0,0
108757,CCE09B92-16AB-401F-A7ED-26F979C3155D,1,1,17.136712962962964,50.88888888888889,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,1
98353,CCE4C92E-FE9B-4686-B9EC-66034E07874E,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
69554,CCE7442F-6FF3-403F-BAF0-3E73D250232C,1,0,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,0,0,1,0,0,0,0,0.0,1
71798,CCF20303-EB0C-4044-9C1A-18336260F261,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
96240,CCF31E9C-E7E3-4ACC-AFE6-4AB0548882C3,1,0,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
157961,CCF3D199-BBB6-4A31-8042-C8FF27D2FCF9,1,0,176.36024305555554,23.0,0,0,1,0,1,11,0.06111111111111111,1,0,0,0,0,0,0,0.0,0
67207,CCFB95BF-B56E-4A77-AB4B-4EFF180AB05A,1,1,0.2916666666666667,,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
62869,CD07FF5B-2969-4621-A078-10F229113C42,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
31590,CD100902-36B0-4AE4-A075-E6E427649309,1,1,1.040289351851852,62.90909090909091,1,1,0,0,1,62,0.34444444444444444,0,1,0,0,0,0,1,1.1451612903225807,0
102285,CD2BC72C-2D17-44AD-87A7-9B23B9D3B76F,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
89215,CD3811B6-33FA-42D1-94B6-DD325C36DCE1,1,0,0.496412037037037,97.0,1,0,1,0,1,17,0.09444444444444444,0,1,0,0,0,0,0,0.0,1
67780,CD4031A5-BC1F-4349-BFDC-0B632C59CE45,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
26364,CD615DB2-4749-4B23-A123-110819EC24C5,1,1,13.53630787037037,109.85714285714286,1,0,1,0,1,27,0.15,1,0,0,0,0,0,0,0.0,0
74788,CD651719-6205-42AB-979D-C519D2CC0266,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
154734,CD71D62C-1BA7-41D6-93D8-9F6C29FE6237,1,0,27.622789351851853,129.0,1,0,1,0,1,53,0.29444444444444445,1,0,0,0,0,0,0,0.0,0
108664,CD73903A-B7F8-47CD-843E-6083E40CE337,1,1,408.31238425925926,36.66666666666666,1,0,1,0,1,29,0.16111111111111112,1,0,0,0,0,0,0,0.0,0
65562,CD7F5458-3022-4B86-96D2-B5A8C47A8771,1,0,126.46011574074075,95.0,1,0,1,0,1,9,0.05,0,1,0,0,0,0,0,0.0,1
103949,CD80E7EA-0540-4F9E-B2BA-46897ED53E3C,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
101427,CD8F28A3-573C-4F5D-90F7-C9AF0F20FA59,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
56303,CD927E3B-130B-41BD-B365-4699E9B65268,1,1,0.29337962962962966,61.5,1,1,0,0,1,13,0.07222222222222222,0,1,0,0,0,0,0,0.0,1
97295,CD9EDEE7-D546-4099-9283-DF569E030158,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
102598,CDB707E5-283E-47B8-A860-A56F33D32255,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
99199,CDC617ED-688B-41CE-8D62-E7A8B17DA17B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
79871,CDD5CD3D-4F5B-4561-B571-18ABBF9523B0,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
62965,CDDECCDD-B70A-449A-B6B8-F30A93AE14E3,1,0,199.9264814814815,60.0,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,0
50988,CDDF4598-FD7B-4C70-A1B9-7641AC70781B,1,0,4.3403935185185185,15.0,1,0,1,0,1,12,0.06666666666666667,0,0,1,0,0,0,0,0.0,1
40687,CDEBF969-3063-44C2-B9A2-18A8197343F0,0,0,411.1754398148148,54.28571428571429,1,0,1,0,1,35,0.19444444444444445,0,1,0,0,0,0,0,0.0,0
59323,CDF2411A-47BC-4F72-AF98-918961122554,1,1,0.2916666666666667,,0,0,1,0,1,2,0.011111111111111112,0,0,0,1,0,0,0,0.0,1
83761,CDF5E8F4-1C66-40B8-AA52-4B8C5D52C940,1,0,0.33436342592592594,39.5,1,1,0,0,1,7,0.03888888888888889,0,1,0,0,0,0,0,0.0,1
100427,CE00CFF2-A525-4247-AA7D-3EF5774F8977,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
91129,CE03D0E9-9F2A-4641-83BA-45A2DF882FD3,1,1,0.3397685185185185,,0,0,1,0,1,5,0.027777777777777776,0,0,0,1,0,0,0,0.0,1
68553,CE103DF8-829A-4311-AE69-A120CADCF639,1,0,116.19285879629629,98.52941176470587,1,0,1,0,1,87,0.48333333333333334,1,0,0,0,0,0,0,0.0,0
92463,CE1BC095-0088-4233-AA9D-BDDD2784DDDB,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
154454,CE1E3FC3-FC94-4FB0-AC67-6FA248D8A135,0,0,297.00943287037035,64.35294117647061,2,0,1,0,1,206,1.1444444444444444,1,0,0,0,0,0,9,1.3398058252427185,0
95443,CE256BF1-928F-435B-AF22-6C7BFF8B44C2,1,1,212.38613425925925,120.0,0,0,1,0,1,6,0.03333333333333333,0,0,0,0,0,1,0,0.0,0
32610,CE329648-7C53-40BE-AC8F-F1DAB4B6FE58,1,1,32.726597222222225,,1,0,1,0,1,11,0.06111111111111111,0,1,0,0,0,0,0,0.0,1
100753,CE3C3199-A9DF-4396-BA0E-16D0714AA531,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
74793,CE3DEE16-D939-414F-8C3D-85F408BE083A,1,1,52.81685185185185,34.5,1,0,1,0,1,5,0.027777777777777776,1,0,0,0,0,0,0,0.0,1
24227,CE4181D7-70E0-4AB1-A024-D1E17444DB3B,1,1,22.129363425925927,113.30769230769229,1,0,0,1,1,26,0.14444444444444443,1,0,0,0,0,0,0,0.0,0
107538,CE447172-A7F1-47DB-ABF0-42145458CB12,1,1,128.60560185185184,99.0,1,0,1,0,1,17,0.09444444444444444,1,0,0,0,0,0,0,0.0,1
127489,CE4DDD2F-3B16-4215-BAB5-5387C2E43613,1,1,183.70528935185186,29.42857142857143,1,0,1,0,1,30,0.16666666666666666,1,0,0,0,0,0,0,0.0,0
80673,CE578703-A0FA-4393-AFEA-4E98CC44416C,1,1,0.2916666666666667,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
68352,CE66E28A-0A0F-4911-B8A1-3AF286521CCA,1,0,0.2917824074074074,10.0,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,1
49686,CE677F4D-5D8F-406E-A965-3F7C4D9E2A29,1,1,0.29341435185185183,59.5,1,0,0,1,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,1
134376,CE70DB98-3A49-4E46-B73A-3F81A1F4F338,1,1,335.81159722222225,60.16666666666666,1,1,0,0,1,30,0.16666666666666666,1,0,0,0,0,0,0,0.0,0
27146,CE762617-E592-4EE2-B34F-09889234BED1,1,1,55.76321759259259,65.8,1,0,1,0,1,34,0.18888888888888888,0,0,1,0,0,0,0,0.0,0
171679,CE7923F2-3CDB-45C6-A924-3AEA62AA264B,1,0,8.605474537037036,100.66666666666669,1,0,1,0,1,66,0.36666666666666664,0,0,1,0,0,0,0,0.0,0
74308,CE8ADA9B-1B26-41AC-AC81-465298366108,0,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
93538,CE91C6CB-2BAE-4194-B699-E54DC9DAD2B8,1,0,0.2916666666666667,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
65786,CEA91710-B308-488C-BC43-DAFAD215A6C3,1,0,0.2916666666666667,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
91982,CEA92DCD-CA7C-4A4F-A2E2-C9FBC64578F3,1,1,58.31090277777778,10.0,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,1
74559,CEB1176C-DE20-423F-BF67-4AD725A5AF86,1,1,0.3359837962962963,229.0,1,0,1,0,1,15,0.08333333333333333,1,0,0,0,0,0,0,0.0,1
100744,CEB66FE9-E8A0-42E6-8834-DFE63A3B2001,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
186046,CEB68B9B-8005-4399-8FFB-8385C3BD624E,1,0,10.813657407407407,69.75,1,0,1,0,1,23,0.12777777777777777,1,0,0,0,0,0,0,0.0,1
52510,CEB6CF6B-8895-4274-8EF1-799A995086FB,1,0,0.29203703703703704,20.0,1,1,0,0,1,18,0.1,0,0,1,0,0,0,0,0.0,1
21689,CEBB9C83-5AFF-40FC-9DFC-BDBFCC0B3543,1,0,81.23584490740741,62.5,1,0,1,0,1,42,0.23333333333333334,1,0,0,0,0,0,0,0.0,0
67771,CEBBAB7F-CEEF-4A67-A66A-D767EDBD4B65,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
73492,CEBC0F1A-CCF0-4318-AD39-E76697825634,1,1,255.07855324074075,63.25,1,0,1,0,1,59,0.3277777777777778,0,0,1,0,0,0,0,0.0,0
79118,CEC1C070-4D2E-429F-8565-452E5D040B8C,1,0,0.2927546296296296,36.0,0,1,0,0,1,11,0.06111111111111111,0,0,0,0,0,1,0,0.0,1
65342,CEC21810-4BB3-445C-B1E1-289B486CE6AE,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
69874,CEC7A037-245C-456A-B8A2-A835A5FA6B1F,1,0,7.402094907407408,150.8,1,0,1,0,1,18,0.1,0,0,1,0,0,0,0,0.0,1
83406,CECF9ABC-A566-4426-A3D4-74F4799B412B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
69267,CED1BBB3-53C9-42E4-948D-D90E0462D4C1,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
87554,CED8899E-E113-453A-B89B-9F3046A8DC54,0,1,9.162372685185185,105.5,1,0,1,0,1,35,0.19444444444444445,1,0,0,0,0,0,0,0.0,0
32109,CEE1230A-EF19-464C-892F-7034B8ABBE17,1,1,177.36681712962962,279.0,1,0,1,0,1,17,0.09444444444444444,1,0,0,0,0,0,0,0.0,0
104188,CEFDC3C0-20C7-42D0-998B-CFD6572D2C66,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
109347,CF01B53E-F34C-4A99-A065-BE6C5588376D,1,0,234.8067939814815,49.714285714285715,1,0,1,0,1,2,0.011111111111111112,0,0,1,0,0,0,0,0.0,0
80419,CF0A67F6-F186-404D-A045-B08F04AD2F60,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
179328,CF333A38-DEC3-41E9-9469-CB9796A581CC,1,0,123.71101851851851,112.14285714285714,1,0,1,0,1,82,0.45555555555555555,0,1,0,0,0,0,0,0.0,0
98239,CF365E50-AFAE-4F00-8D1E-895568214101,1,0,0.2916666666666667,,0,0,1,0,1,11,0.06111111111111111,0,0,0,1,0,0,0,0.0,1
156771,CF45E962-0C10-48B8-AA1A-33D20984052C,1,0,0.47333333333333333,215.0,1,0,1,0,1,36,0.2,0,1,0,0,0,0,0,0.0,0
97675,CF581B25-DEC4-4013-B93A-F0A789734FBB,1,0,0.3333333333333333,,1,0,1,0,1,3,0.016666666666666666,1,0,0,0,0,0,0,0.0,1
48482,CF5BA1CE-DFA6-4AC3-A7FF-2DB95DF1835E,1,1,0.29204861111111113,13.0,1,1,0,0,1,9,0.05,0,0,1,0,0,0,0,0.0,1
56426,CF662F3D-9627-450A-A2C5-548C408E7D3A,1,0,0.29399305555555555,46.0,1,1,0,0,1,19,0.10555555555555556,0,0,1,0,0,0,0,0.0,1
108744,CF893A71-038A-4121-A8D1-9DC4E1DD6503,1,1,0.2942592592592593,109.5,0,0,1,0,1,14,0.07777777777777778,0,0,0,0,0,1,0,0.0,1
93257,CF8A4265-E20C-42D8-8003-45FB1CDD4F0E,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82097,CF9019D1-F283-4943-A908-AD62A8DE17B8,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
70815,CFA70D05-BF82-4A34-B615-279FEF679635,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
56993,CFB64EC1-79BE-49D9-A1A7-18BD9CDD549B,1,1,92.34581018518519,98.6818181818182,1,1,0,0,1,180,1.0,0,1,0,0,0,0,2,0.06666666666666667,0
94756,CFCAB871-5B0A-45F8-A374-EFE1202F41DD,1,1,0.2916666666666667,,1,0,1,0,1,3,0.016666666666666666,0,0,1,0,0,0,0,0.0,1
70835,CFE3A50A-5F5F-48D6-B8B7-0D3AAC2295CD,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
83296,CFECAA8E-E760-4DBA-AEAB-8157EB475D5D,1,1,6.34136574074074,41.5,1,0,1,0,1,16,0.08888888888888889,0,0,1,0,0,0,0,0.0,1
91646,CFF8B827-636A-4959-9D3D-0245EFC1E738,1,0,0.31961805555555556,,0,0,1,0,1,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,1
115537,Chefpob@gmail.com_6520,1,1,0.5001851851851852,,1,0,1,0,1,17,0.09444444444444444,0,0,1,0,0,0,0,0.0,1
88608,Chikumbomaxine@gmail.com_6500,1,1,32.874664351851855,,1,0,1,0,1,116,0.6444444444444445,1,0,0,0,0,0,2,5.741379310344827,0
159118,D007B42B-0927-46EE-A333-AF997781510F,1,0,17.44175925925926,141.33333333333334,1,0,1,0,1,19,0.10555555555555556,1,0,0,0,0,0,0,0.0,1
10858,D01FDF8F-9C42-4A88-BB36-6133DB883784,1,0,154.83074074074074,42.66666666666666,1,0,1,0,1,16,0.08888888888888889,1,0,0,0,0,0,0,0.0,0
58438,D0373E95-C612-4290-927C-E66CDD740D2F,1,0,28.821574074074075,52.714285714285715,1,0,1,0,1,2,0.011111111111111112,0,1,0,0,0,0,0,0.0,1
64680,D03F09B2-4219-4B8C-B603-B721FD67C9A9,1,1,24.480069444444446,51.33333333333334,1,0,0,1,1,19,0.10555555555555556,1,0,0,0,0,0,0,0.0,1
97368,D040EB80-4F80-427A-9ED9-2E1E6A9F5289,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
72179,D043DF43-6CB6-4277-90F3-F2A99A071F4D,1,1,151.7368402777778,36.2,1,0,1,0,1,8,0.044444444444444446,1,0,0,0,0,0,0,0.0,0
76439,D04A3A76-12E3-4EC6-971A-9394DDB5AE7D,1,0,0.3333333333333333,,0,0,1,0,1,7,0.03888888888888889,0,0,0,1,0,0,0,0.0,1
75036,D04FCCE7-9A25-4E6F-ADB4-B3C6D7A78EA2,1,0,0.2932638888888889,138.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
106779,D050AEEE-2377-4513-9A71-C0146D033E7F,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
77245,D05105E3-18E5-43C9-A952-A555090953AA,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
62507,D054C21B-6809-4BBF-BAAD-FCD2DC504DC7,1,1,0.3015162037037037,143.6,0,0,1,0,1,44,0.24444444444444444,0,0,0,1,0,0,0,0.0,0
67772,D059D923-CD8F-4A3F-A13A-770F0465D760,1,1,0.2934953703703704,,1,0,1,0,1,6,0.03333333333333333,0,0,1,0,0,0,0,0.0,1
95712,D06A1836-AB22-4E97-BEB1-22F73822C275,1,1,149.90640046296295,,2,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
90417,D0789D7A-EEBC-4A4C-BD41-697ECAE0CE36,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
99380,D079A704-3348-4541-A35C-DE5A167C287C,1,1,189.62777777777777,,1,0,1,0,1,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
110306,D085E8E1-AD9A-458A-81FC-EB5474C3E153,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
109727,D0AD6CFC-6C59-4BAC-9440-48048C9E6AFB,1,1,0.2916666666666667,,0,0,1,0,1,2,0.011111111111111112,0,0,0,1,0,0,0,0.0,1
30094,D0B16DBC-7D73-41E8-BEFD-232217235AE2,1,1,170.80623842592593,31.57142857142857,1,0,1,0,1,24,0.13333333333333333,0,0,1,0,0,0,0,0.0,0
71001,D0B77CC1-4B11-4A4F-98EC-C48F1B7529C9,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
